user_id,item_id,feedback_type,confidence,user_segment,item_category
5,380,view,1.0766472222277277,casual,electronics
6,177,click,2.278412708199521,casual,electronics
6,456,click,1.959827719057058,casual,home
6,21,view,0.9926539386139449,casual,electronics
7,209,view,0.9925376606541294,regular,books
7,265,view,1.0723899308952978,regular,electronics
7,426,view,0.8048483098575574,regular,electronics
7,275,view,0.8170532837148131,regular,electronics
7,460,view,0.9817509338239844,regular,clothing
7,209,view,0.8508799050749799,regular,books
8,449,view,0.9577905114280141,regular,home
8,85,purchase,4.266290008356194,regular,clothing
8,392,view,1.075253882434617,regular,electronics
8,127,view,1.1721275539351295,regular,clothing
8,72,click,1.9963616827687853,regular,electronics
8,354,click,2.0911468678080496,regular,clothing
8,289,click,1.6845547839250194,regular,electronics
8,375,click,1.6333383204819074,regular,books
8,135,click,2.24170444650207,regular,electronics
8,67,purchase,5.475016718918013,regular,electronics
8,443,wishlist,3.5648999492048037,regular,clothing
8,102,view,0.9648523721051087,regular,books
8,479,click,1.8120371426600033,regular,clothing
8,369,purchase,4.590889554954841,regular,electronics
9,222,view,0.9021653938740878,regular,clothing
9,339,click,2.0242417065993266,regular,electronics
9,374,view,0.8500934281731309,regular,electronics
9,9,click,2.065938126565797,regular,clothing
9,153,click,1.7253107495790467,regular,home
9,67,purchase,4.449231223687704,regular,electronics
9,259,view,0.9554611194519388,regular,clothing
9,105,view,0.8050859559947574,regular,electronics
9,117,view,1.1517074639991352,regular,books
9,69,click,1.7768506971629827,regular,electronics
9,165,click,2.2211579571997797,regular,books
9,327,view,1.1012749343653612,regular,home
9,297,view,0.8659259262917749,regular,electronics
10,359,view,0.9653665797181046,casual,clothing
10,442,view,0.9190193805275282,casual,home
10,127,view,1.03086911331502,casual,clothing
11,483,click,2.193369649210344,power,electronics
11,11,view,0.9605977263445153,power,books
11,466,view,1.0969392202290036,power,books
11,406,view,0.9421538274742958,power,books
11,123,view,1.1043963040112375,power,books
11,47,click,2.2069411120888036,power,electronics
11,77,view,0.9222416861960859,power,home
11,444,view,0.9541503532189447,power,books
11,45,click,2.0744354673494274,power,home
11,352,view,0.8713490337229319,power,clothing
11,13,view,0.9550694379001576,power,electronics
11,304,view,1.056930210362091,power,home
11,269,view,1.0811773763914707,power,electronics
11,81,click,2.243991199744616,power,electronics
11,262,view,1.0545962604196615,power,clothing
11,361,click,2.3855753523569163,power,electronics
11,405,view,0.9760795991821962,power,clothing
11,371,view,0.8354401718718469,power,electronics
11,488,click,2.2132708191773145,power,clothing
11,160,view,1.055021305788092,power,books
11,205,view,0.9639619558785153,power,home
11,324,click,2.3602502023444734,power,books
11,473,view,0.9338045154967729,power,clothing
11,371,view,1.0345916368754828,power,electronics
11,477,click,1.644908882732968,power,home
11,90,click,2.273546853433447,power,books
11,168,view,1.1749413176863457,power,electronics
11,395,view,1.091175722789506,power,books
11,3,click,1.6056233630508954,power,home
11,208,view,0.9595344118814918,power,electronics
11,388,purchase,4.137916032712843,power,books
11,286,view,0.8987915196288,power,electronics
11,24,view,1.1037593049671854,power,books
11,331,view,0.8625527217613792,power,home
11,466,view,1.1625749813377644,power,books
11,21,view,0.8947137237245542,power,electronics
11,324,purchase,5.120336366923683,power,books
12,58,click,2.3850376723977975,regular,clothing
12,422,click,1.7529525611718313,regular,electronics
12,470,purchase,5.217054545392933,regular,clothing
12,181,view,1.0880032158652453,regular,clothing
12,485,click,2.04897823062602,regular,clothing
12,263,view,0.9615911505306193,regular,clothing
12,175,click,2.034830573874117,regular,clothing
12,320,view,0.8663098160653103,regular,electronics
12,499,view,0.8390250040957199,regular,books
12,185,click,2.0363454955255245,regular,books
12,119,click,1.9673919020775665,regular,electronics
12,216,view,0.9359109886247541,regular,electronics
12,90,view,1.102700602275454,regular,books
12,484,view,1.063851746557897,regular,clothing
12,47,view,0.9804957376723953,regular,electronics
12,90,view,1.0210054459130902,regular,books
13,133,view,0.8421894799826523,casual,electronics
14,106,view,1.102992753915767,casual,clothing
14,247,click,1.9167763781299638,casual,electronics
14,452,view,0.9790411761280868,casual,books
14,9,view,1.1428717027995012,casual,clothing
14,466,wishlist,2.56885383365851,casual,books
15,206,view,0.9761293673473396,casual,home
16,200,view,1.1953663957648306,casual,home
16,474,click,2.107737018603153,casual,clothing
17,87,view,0.811745663640957,casual,electronics
17,134,view,1.0925985961361449,casual,home
17,32,click,2.0326350039884353,casual,electronics
18,422,click,2.020347930036554,casual,electronics
18,111,view,0.980140391562165,casual,electronics
18,244,view,1.0308998923074453,casual,home
18,475,view,1.1916419752060619,casual,home
19,125,click,1.7337056091769771,casual,clothing
19,1,click,1.8234208707635284,casual,clothing
19,25,click,1.7724238950330655,casual,clothing
20,225,click,2.3506438547587862,regular,home
20,145,click,1.6472751120626028,regular,books
20,425,click,1.6001507196452656,regular,books
20,320,view,0.9841433084807705,regular,electronics
20,311,view,0.9651044517064105,regular,books
20,367,view,0.968577616631699,regular,books
20,332,view,1.1433366707196484,regular,electronics
20,422,click,2.243925421473151,regular,electronics
20,246,click,2.0473478454634613,regular,electronics
21,97,view,1.0268683119677542,casual,electronics
21,465,view,0.9188951230834469,casual,electronics
21,132,view,1.1611579980767948,casual,electronics
21,463,view,0.9361623373398259,casual,home
22,169,view,1.0635300280560283,casual,electronics
22,326,view,0.8459731988238268,casual,electronics
22,441,click,2.2634294394534042,casual,electronics
22,272,view,1.0777801824522835,casual,home
22,258,view,0.8550095099268062,casual,electronics
23,140,view,1.0810535092342066,casual,books
23,297,view,0.9538045310579251,casual,electronics
24,490,view,1.0416286708284876,casual,electronics
24,360,view,1.1886130763604204,casual,books
24,321,view,1.0443120284303073,casual,electronics
24,194,view,1.0148029953405433,casual,electronics
24,495,view,0.8146885450003285,casual,home
24,295,view,0.9754153954149742,casual,electronics
25,32,click,1.8276498414103182,regular,electronics
25,74,view,1.0029647754871236,regular,books
25,29,click,1.635882854418855,regular,books
25,498,view,0.9578304302390586,regular,clothing
25,316,click,2.136754403794006,regular,clothing
25,156,click,2.3632265020680325,regular,electronics
25,130,click,1.6409083051536806,regular,home
26,346,view,1.066116840791222,casual,clothing
27,179,click,1.6568061316266045,casual,clothing
27,481,click,1.9301402608667173,casual,electronics
28,126,click,2.179178444372875,casual,electronics
28,8,view,1.1316070930181965,casual,electronics
28,4,view,0.9688137040510556,casual,books
28,221,view,0.9597474993578764,casual,electronics
28,240,view,0.9372669412690633,casual,books
29,400,view,0.8905116432856928,casual,electronics
29,265,click,1.6790988941125085,casual,electronics
29,153,view,1.0404296667200932,casual,home
29,154,view,1.0046725546326047,casual,home
29,21,view,1.1560388140735234,casual,electronics
29,70,view,1.0583289545145937,casual,electronics
30,411,view,0.8405039658460636,regular,electronics
30,22,view,0.8871570217019961,regular,books
30,271,view,0.8669438932554512,regular,books
30,104,view,1.00218204716418,regular,books
30,11,view,0.883545628282296,regular,books
30,406,view,0.8093408385312744,regular,books
30,65,view,0.8520191130044555,regular,home
30,136,purchase,4.627933434754706,regular,books
30,301,wishlist,3.0544573454619632,regular,books
30,202,purchase,4.778963789804841,regular,electronics
30,453,click,2.3840871939310135,regular,clothing
31,288,view,0.9209332997405975,casual,electronics
31,173,view,1.0029785464478969,casual,electronics
32,491,view,1.0504937285684255,casual,clothing
32,224,click,2.1876623384971303,casual,clothing
32,70,view,0.9580550973057275,casual,electronics
32,490,click,2.325554247067867,casual,electronics
33,234,view,1.147987663859074,power,home
33,454,view,0.8230964207476695,power,electronics
33,182,click,2.355233675060318,power,home
33,493,view,0.8374689682823642,power,electronics
33,307,view,0.9501319631678408,power,books
33,138,view,0.9764894854621307,power,clothing
33,270,view,1.0309116116932524,power,home
33,342,view,0.9773823345527617,power,books
33,487,view,1.1824188574447732,power,home
33,308,view,0.8012671394322808,power,clothing
33,442,click,1.6499660748952572,power,home
33,230,view,1.1886132169562353,power,books
33,482,view,0.9907373873271268,power,clothing
33,189,click,2.02178094467184,power,home
33,98,view,1.121774883071802,power,home
33,251,view,1.117357605722139,power,clothing
33,22,wishlist,2.507774585139329,power,books
33,231,click,2.2673156776005405,power,electronics
33,136,view,1.174836411383518,power,books
33,313,click,2.2767371517421857,power,books
33,461,view,1.0892597945858518,power,home
33,25,view,0.8264039376560967,power,clothing
33,17,click,2.0616325315695287,power,clothing
34,332,view,0.8307448301104654,power,electronics
34,469,view,0.9913039536780894,power,home
34,46,click,1.768889976932909,power,electronics
34,294,click,2.343382442905483,power,books
34,142,view,1.0333029969824463,power,home
34,52,click,2.3831848921398473,power,books
34,225,view,1.1038445714799185,power,home
34,78,click,1.9631574784866856,power,electronics
34,197,view,1.073046888489361,power,books
34,125,view,0.9212776237844185,power,clothing
34,128,view,0.8571503845357648,power,clothing
34,356,view,0.8634496578105513,power,books
34,427,click,1.8172376379289938,power,books
34,244,view,1.004451655694892,power,home
34,318,view,1.158290690370469,power,electronics
34,41,view,0.898729547680761,power,home
34,103,purchase,5.6534293198620365,power,books
34,441,click,1.8506783340681145,power,electronics
34,48,purchase,4.844769044368612,power,books
34,251,purchase,4.178579049051146,power,clothing
34,399,view,1.1720683861753698,power,home
34,209,view,0.8667812354988795,power,books
34,29,view,0.9113757633001739,power,books
34,87,view,0.8421459689003427,power,electronics
34,27,wishlist,2.525769677997087,power,books
34,459,view,0.9730916544078818,power,home
34,86,click,2.2166244946111036,power,home
34,46,view,1.1288719547265693,power,electronics
34,50,view,1.1479052706726842,power,books
34,372,view,1.0711252801240176,power,books
34,155,view,1.172322918926596,power,home
34,10,view,1.0579330416089254,power,electronics
34,420,view,1.0316701021498889,power,clothing
35,213,view,1.0063447610849312,regular,home
35,184,click,1.7935111068433167,regular,electronics
35,4,view,0.8497473596002041,regular,books
35,113,click,1.8641942234691242,regular,clothing
35,84,click,2.302117615720625,regular,books
37,297,purchase,4.251100429525307,casual,electronics
37,434,view,0.9328397461572546,casual,electronics
37,190,view,0.9392382372673153,casual,electronics
38,435,click,2.140464073560208,regular,electronics
38,39,click,2.224300898856784,regular,clothing
38,354,view,1.1597820850184406,regular,clothing
38,147,view,0.9936308278840806,regular,home
38,384,click,2.065767007814585,regular,home
38,12,view,1.060382934047229,regular,books
38,153,view,0.9462722993045485,regular,home
38,340,click,2.2777555512268655,regular,electronics
38,347,view,1.1244495079733883,regular,clothing
39,177,view,1.089992467969621,casual,electronics
39,131,click,1.6497625809317622,casual,clothing
39,16,view,0.8921003682842059,casual,electronics
41,165,view,0.9098815260191568,casual,books
41,353,view,0.8721231741691113,casual,home
41,17,view,0.9782166554967564,casual,clothing
42,494,wishlist,3.032679192904695,casual,home
43,232,purchase,5.9896385879319025,power,electronics
43,395,view,0.8876469917879753,power,books
43,86,view,0.8292326248108061,power,home
43,134,view,1.131756650783405,power,home
43,427,click,1.916164741047976,power,books
43,121,click,1.7293371489895697,power,books
43,439,view,0.8928159315604424,power,home
43,344,view,1.0260341249811025,power,home
43,372,click,2.268326264673701,power,books
43,407,purchase,4.457353559207218,power,books
43,386,click,1.7423104992392189,power,home
43,206,view,0.9714808083945734,power,home
43,358,click,1.6948020988785213,power,electronics
43,484,wishlist,3.5458163916461616,power,clothing
43,398,click,1.8973792531218745,power,home
43,474,view,0.8230811713663596,power,clothing
43,399,view,1.1150196343435117,power,home
43,351,view,0.9662415583629342,power,clothing
43,2,view,1.1672956346701748,power,books
43,33,click,2.2014177384312745,power,electronics
43,279,view,1.1467081418024,power,clothing
43,379,view,1.0876639587778276,power,clothing
43,98,view,1.10351050150293,power,home
43,262,view,1.1615030287100567,power,clothing
43,12,view,1.1121462012027528,power,books
43,65,view,0.8817843544218847,power,home
43,453,view,1.142012080647974,power,clothing
43,485,view,0.9180967209958569,power,clothing
44,268,view,1.077447222989518,casual,home
44,469,click,2.012527524685163,casual,home
45,361,view,0.8511467204889671,regular,electronics
45,244,view,0.8245323822573131,regular,home
45,255,purchase,4.452250662499344,regular,clothing
45,263,view,1.1530937522693687,regular,clothing
45,258,view,1.065218876721369,regular,electronics
45,298,click,2.0877048093255217,regular,home
45,444,click,2.253423573204509,regular,books
45,411,view,1.1998175674876377,regular,electronics
45,64,click,1.9145561608223378,regular,clothing
45,460,view,0.9657878862157373,regular,clothing
46,32,view,1.0513736189675995,casual,electronics
47,460,view,1.0035562222364223,casual,clothing
47,412,click,2.1577675055277092,casual,electronics
47,299,purchase,5.3891908545065705,casual,home
47,244,view,1.1228283615466812,casual,home
48,7,view,1.1058876565905116,casual,books
48,436,purchase,4.992517505764723,casual,clothing
49,86,view,1.1128685052364984,casual,home
49,264,click,2.3762056877808453,casual,electronics
50,360,click,2.0274324415149407,power,books
50,272,view,0.9929057445008769,power,home
50,219,click,2.3619736933502775,power,electronics
50,191,click,1.7258185665437724,power,clothing
50,99,view,1.1265643139860122,power,clothing
50,306,view,1.0499496398427994,power,home
50,77,wishlist,3.1535920591249176,power,home
50,303,view,1.0195434660309424,power,clothing
50,314,view,0.964662184182681,power,clothing
50,12,click,1.9236219084590958,power,books
50,202,view,0.8335678143285719,power,electronics
50,354,view,0.8226342624586863,power,clothing
50,285,wishlist,3.3418341875506563,power,clothing
50,375,view,0.967333545640912,power,books
50,61,view,0.9105276433863415,power,books
50,244,view,0.9800466105899244,power,home
50,277,purchase,4.226607009454929,power,books
50,298,view,1.0328732920370358,power,home
50,211,view,0.9057105052634558,power,clothing
50,373,click,2.104560376927028,power,clothing
50,174,purchase,5.20727440111875,power,home
50,71,view,0.8368267944329902,power,electronics
50,363,view,1.021351606450683,power,home
50,107,purchase,4.501786091382205,power,home
50,442,click,2.066845573859855,power,home
50,249,view,1.1464382534446766,power,home
50,90,view,1.044903260304738,power,books
50,224,click,1.7621061073082747,power,clothing
50,446,view,0.8201955777649632,power,home
51,23,view,1.1830324060335269,regular,books
51,436,click,2.1915265838650493,regular,clothing
51,490,view,1.0971299899625264,regular,electronics
51,473,click,2.3316389310788472,regular,clothing
51,63,click,2.010181115409421,regular,clothing
51,76,view,1.0453166739549515,regular,clothing
51,186,click,1.763219732590863,regular,home
51,108,view,1.1646085173301266,regular,home
51,365,view,0.8990239081119545,regular,electronics
51,212,view,0.8861377525530211,regular,electronics
51,64,view,1.180596284070715,regular,clothing
52,230,view,1.1147078013428509,power,books
52,414,click,2.19033391468322,power,clothing
52,217,click,1.9419965202854073,power,home
52,431,view,0.9075414057528775,power,clothing
52,235,click,1.6280063318454445,power,clothing
52,4,click,1.7987068869945662,power,books
52,148,view,1.0597289298307526,power,books
52,407,view,1.000032047308633,power,books
52,228,view,0.9204184311337252,power,books
52,254,view,0.8113245097610672,power,home
52,1,click,1.9277368427007942,power,clothing
52,3,purchase,4.223761233098248,power,home
52,495,view,1.0656877539955874,power,home
52,472,click,1.9569609767820348,power,books
52,2,view,0.8999827785590485,power,books
52,108,view,1.0970123331361685,power,home
52,289,click,1.8462366653445965,power,electronics
52,424,click,2.1057732782031593,power,books
52,257,purchase,5.752638866284623,power,clothing
52,441,view,1.1315485105011835,power,electronics
52,181,click,2.14155262639747,power,clothing
52,375,view,0.965806425926717,power,books
52,96,view,0.9644374435521759,power,electronics
52,480,view,0.9718434368529454,power,books
52,370,click,2.185920839246703,power,books
52,107,view,0.938091981467989,power,home
52,153,click,1.7932294733613454,power,home
52,489,view,0.8473660156703728,power,clothing
52,51,view,0.823092863690047,power,clothing
52,76,view,1.0997561811204637,power,clothing
52,471,view,0.9663100414093287,power,home
52,91,click,1.9294917923339967,power,home
52,103,view,0.9647832380136407,power,books
52,121,view,1.1780456755024034,power,books
52,270,purchase,4.878191130501657,power,home
52,52,view,0.9567437492752104,power,books
53,229,click,2.0890692817733174,regular,clothing
53,7,view,1.0513705826458348,regular,books
53,77,view,1.0893774649419647,regular,home
53,279,view,1.1496682728628103,regular,clothing
53,358,view,1.116623281036548,regular,electronics
53,347,click,1.923654925123214,regular,clothing
53,51,view,0.9551304359667725,regular,clothing
53,185,view,0.883182543715756,regular,books
53,19,view,1.0167043857070253,regular,electronics
53,407,view,1.1926829370084566,regular,books
53,325,click,1.9467777862045075,regular,clothing
53,464,view,0.8880445303619012,regular,books
53,274,click,2.1653074107740773,regular,clothing
53,262,click,2.125383587777286,regular,clothing
53,403,view,1.132547082488788,regular,home
54,164,view,1.1066060198130339,casual,electronics
54,408,view,0.9400811964362921,casual,clothing
54,473,view,1.0684629893518753,casual,clothing
55,32,view,0.9563020609318549,power,electronics
55,483,click,2.0777242447922415,power,electronics
55,170,click,2.033317134573408,power,home
55,333,view,1.0865588447832395,power,books
55,39,view,0.8741491116330047,power,clothing
55,5,view,1.1631354055534135,power,home
55,337,view,1.03386723606633,power,home
55,380,click,2.1276086149126163,power,electronics
55,240,click,1.811249587754975,power,books
55,415,view,1.0114897676393744,power,books
55,74,click,1.774972490398342,power,books
55,107,view,1.1107161933628908,power,home
55,424,click,1.7501779245538018,power,books
55,326,click,1.7204864825746193,power,electronics
55,162,view,0.8134705615497857,power,clothing
55,122,click,2.1040319027839858,power,books
55,171,view,1.1591676747830664,power,books
55,452,click,1.9491356789836745,power,books
55,86,click,1.799206988887272,power,home
55,174,view,1.1995570448133162,power,home
55,131,click,2.139407073605199,power,clothing
55,296,view,0.8161403307438799,power,electronics
55,495,purchase,5.783421730405491,power,home
55,197,view,0.9251111956841416,power,books
55,163,view,0.8068599127660793,power,home
55,180,click,1.6311504133501327,power,books
55,466,view,1.1753654975432575,power,books
55,45,view,0.827731332155106,power,home
55,91,view,1.0829588000131711,power,home
55,82,view,1.147364315176553,power,clothing
55,394,view,1.011070986488678,power,clothing
55,224,view,0.997659068255153,power,clothing
56,256,view,1.0001437784862242,casual,electronics
56,498,purchase,4.139601309229258,casual,clothing
56,279,click,2.07944169291155,casual,clothing
56,300,purchase,4.12120981542982,casual,electronics
56,138,click,2.159711655697697,casual,clothing
56,92,purchase,5.071870157704237,casual,home
56,381,click,2.067599836424632,casual,clothing
57,475,view,0.8207957407910831,casual,home
57,129,view,1.1662688929046598,casual,electronics
58,220,view,1.094970434308271,casual,books
58,252,wishlist,2.4360312063952714,casual,electronics
58,487,click,2.0951932517588707,casual,home
58,415,view,0.9390028329700724,casual,books
59,394,view,0.8843172406200115,casual,clothing
59,71,view,1.1769533816009106,casual,electronics
59,49,view,1.1892307191649194,casual,electronics
59,178,view,0.8034824588250175,casual,home
60,379,view,0.8518715912896941,casual,clothing
61,286,click,2.22144266571191,casual,electronics
61,289,view,0.833094734247276,casual,electronics
61,482,click,2.0937750447023205,casual,clothing
62,478,view,0.8012563624192489,regular,home
62,288,view,0.9838336228854492,regular,electronics
62,255,click,1.8255352343237834,regular,clothing
62,93,click,2.059430060072169,regular,clothing
62,178,click,1.7593967635266514,regular,home
62,46,wishlist,3.467423173252516,regular,electronics
63,268,view,1.0748156602329921,casual,home
63,485,click,1.9254438407613788,casual,clothing
64,273,click,2.008118704365059,casual,electronics
64,250,view,1.0578980994307274,casual,home
64,126,purchase,5.4832052389035715,casual,electronics
65,225,view,0.8874839201294333,casual,home
66,311,view,0.9484678064078126,casual,books
66,153,click,1.8939125829576564,casual,home
67,305,view,1.0691058457649867,regular,books
67,278,view,0.9052989386072045,regular,electronics
67,412,click,1.6428115703304347,regular,electronics
67,345,view,0.9833294378350301,regular,clothing
67,68,view,0.894833883406936,regular,clothing
68,254,view,0.9949061416400203,casual,home
68,68,click,2.3481376693811944,casual,clothing
68,302,view,1.0697598607255925,casual,electronics
68,494,view,1.004232302983824,casual,home
68,308,view,1.1094210967459548,casual,clothing
68,413,view,1.0204639847665489,casual,electronics
69,256,view,0.894991422700903,power,electronics
69,438,view,0.8693984201420089,power,electronics
69,420,view,0.8222100131236603,power,clothing
69,437,click,1.789546659925319,power,home
69,364,click,2.341884144469038,power,home
69,414,view,1.1307434243891012,power,clothing
69,463,view,0.9674329142125957,power,home
69,85,purchase,5.335735813401627,power,clothing
69,102,view,1.0613533993914723,power,books
69,95,click,2.357729170320198,power,electronics
69,301,view,1.165172401909876,power,books
69,57,view,1.0864199892968578,power,clothing
69,236,wishlist,2.77425532291647,power,books
69,420,view,1.1398136861951604,power,clothing
69,164,click,2.3483876108219963,power,electronics
69,374,purchase,4.123616921378446,power,electronics
69,483,click,1.8183599957851904,power,electronics
69,436,view,1.0006071841400666,power,clothing
69,497,view,1.1619065366720471,power,clothing
69,461,view,1.1617439099975428,power,home
69,228,purchase,5.568412348730534,power,books
69,463,click,1.9289579911060366,power,home
69,437,view,1.102985778180287,power,home
69,210,click,1.8173065450194958,power,clothing
69,422,view,0.9719830479119287,power,electronics
69,372,view,0.9943269715650526,power,books
69,481,purchase,4.274178916157513,power,electronics
69,88,view,0.8466332298222787,power,books
69,495,view,0.8871634833008054,power,home
70,42,view,0.8043244334540786,regular,clothing
70,238,click,1.6789897655061328,regular,books
70,118,view,1.1922272908242895,regular,electronics
70,252,click,2.226800064676205,regular,electronics
70,217,click,2.0258335007611636,regular,home
70,295,click,2.1985286611101484,regular,electronics
70,491,click,2.3868537652109305,regular,clothing
70,100,view,1.0768045023786619,regular,electronics
70,179,wishlist,3.089324107046647,regular,clothing
70,265,click,1.981880318497921,regular,electronics
71,490,click,1.886667725337339,casual,electronics
71,122,view,0.95239650946736,casual,books
71,234,click,2.2252045181937454,casual,home
72,257,click,2.025257722149385,casual,clothing
72,16,view,0.8999088649786079,casual,electronics
73,485,click,1.6547603620528135,regular,clothing
73,482,view,1.109428840692288,regular,clothing
73,273,click,1.7851840767303906,regular,electronics
73,206,view,0.927860822116825,regular,home
73,292,view,0.8423497272852518,regular,clothing
73,57,view,1.0151131738965506,regular,clothing
73,232,view,0.8116620744088356,regular,electronics
73,11,view,0.8672814623066073,regular,books
73,110,view,0.9270778790188648,regular,books
73,110,purchase,4.440892008490838,regular,books
73,468,purchase,5.2708287137238194,regular,books
74,86,view,1.112385545457774,regular,home
74,394,click,1.717149005282253,regular,clothing
74,15,purchase,4.474288931955423,regular,books
74,300,purchase,4.502338535096802,regular,electronics
74,148,view,0.909753842081035,regular,books
74,15,view,0.8157077656966609,regular,books
74,454,click,2.157356089149399,regular,electronics
74,345,click,1.87664487872834,regular,clothing
74,299,view,0.8529618453985819,regular,home
74,482,view,1.1961329215174592,regular,clothing
74,208,view,0.9838603278638289,regular,electronics
75,276,click,1.935878958149054,regular,electronics
75,357,view,0.8640902403906026,regular,clothing
75,369,view,1.118884429031505,regular,electronics
75,478,view,0.8400982254891507,regular,home
75,264,view,0.9342493091911647,regular,electronics
75,34,click,2.3586012302320634,regular,electronics
75,345,view,1.1473638095787737,regular,clothing
75,151,purchase,4.4273962831406575,regular,books
75,470,view,0.8114609710310619,regular,clothing
76,205,view,1.0790865230213171,regular,home
76,25,purchase,5.088397325007405,regular,clothing
76,94,view,1.1005811777837375,regular,electronics
76,391,view,0.8202292415296916,regular,electronics
76,497,view,0.8887127912769275,regular,clothing
76,143,click,2.3443187361354605,regular,clothing
76,95,view,1.0505828078707709,regular,electronics
76,483,view,1.0651185096838887,regular,electronics
76,136,click,1.9875129484806795,regular,books
76,218,view,1.028798351313437,regular,home
76,101,purchase,5.094829680759451,regular,books
77,323,view,0.9350129863535276,casual,electronics
77,189,click,1.8078625103522397,casual,home
77,218,view,0.8488446063697153,casual,home
78,222,view,0.8625267882835443,casual,clothing
78,172,view,0.8139756985623954,casual,home
78,334,wishlist,2.587441809516719,casual,books
78,60,view,0.940722002564141,casual,books
79,359,view,1.1402298112060465,casual,clothing
79,349,view,0.8516697780972442,casual,electronics
79,246,view,1.127352169911814,casual,electronics
79,297,view,1.0608372247526603,casual,electronics
79,304,view,1.1462249532688813,casual,home
79,129,view,1.1855292643513895,casual,electronics
80,197,click,2.146025967630177,regular,books
80,128,view,0.8573581480043571,regular,clothing
80,33,click,1.7866662581194614,regular,electronics
80,463,click,1.8008640829321343,regular,home
80,477,click,2.279557124980588,regular,home
80,132,wishlist,2.620142881380275,regular,electronics
81,295,view,0.8326394880019354,regular,electronics
81,71,view,1.1109821868729541,regular,electronics
81,170,view,0.9183728117746465,regular,home
81,335,view,1.1223915603470336,regular,home
81,351,view,1.0001114140831042,regular,clothing
81,264,click,1.7019885441121971,regular,electronics
81,228,view,0.8573125834810564,regular,books
81,170,click,2.2278157454599903,regular,home
81,220,click,2.141088854298179,regular,books
81,86,view,0.9014542222056153,regular,home
81,77,view,1.0647338340455992,regular,home
82,77,purchase,5.674526014277017,casual,home
82,159,view,0.8377675590641924,casual,electronics
83,335,view,0.800012287538153,casual,home
83,80,view,0.8592869848397299,casual,home
83,105,click,2.36610531701807,casual,electronics
83,308,view,1.1249032483961368,casual,clothing
84,192,view,0.8707587803295936,casual,clothing
84,382,view,0.8350599344778613,casual,books
84,71,view,1.1249895284176685,casual,electronics
84,368,view,0.995614310123048,casual,electronics
85,82,click,2.2982875372525315,casual,clothing
85,414,view,1.1121391450960634,casual,clothing
85,255,view,0.9772134825350478,casual,clothing
85,354,view,0.8904132787154608,casual,clothing
85,376,view,0.9913964280428756,casual,clothing
85,125,click,2.1215206924499683,casual,clothing
86,133,click,1.633263167877275,regular,electronics
86,274,view,1.0394380429618684,regular,clothing
86,404,click,2.2479395362423196,regular,home
86,479,click,1.659710744863543,regular,clothing
86,301,view,1.0806953095509029,regular,books
86,191,purchase,5.059427932216735,regular,clothing
86,343,view,1.1066109264886508,regular,home
86,244,purchase,5.256239062487143,regular,home
86,18,view,0.9649118911326662,regular,books
86,375,click,1.854386041072268,regular,books
87,103,view,1.0023726617278235,regular,books
87,97,view,0.8425349189392909,regular,electronics
87,300,click,1.9616692774490927,regular,electronics
